id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
COL4A5	COL4A5	1.45906E+00	6.84E-07	Extracellular matrix protein	BrainSpLMD|1287;Eurexp|euxassay_015894|bladder, ductus deferens, floorplate, lens, lung, meninges, stomach, sublingual gland primordium, submandibular gland primordium, thyroid, umbilical artery, umbilical vein, urethra, ventricular layer;BrainSpMouseDev|12613	OMIM|303630;HPO|1287|Anterior lenticonus, Congenital cataract, Corneal erosion, Diffuse glomerular basement membrane lamellation, Diffuse leiomyomatosis, Heterogeneous, Hypertension, Hypoparathyroidism, Ichthyosis, Microscopic hematuria, Myopia, Nephritis, Nephrotic syndrome, Progressive, Proteinuria, Sensorineural hearing impairment, Stage 5 chronic kidney disease, Thickening of the glomerular basement membrane, Thrombocytopenia, X-linked dominant inheritance
TPI1	TPI1	1.45406E+00	3.68E-10	Enzyme: Isomerase	BrainSpLMD|7167	OMIM|190450;HPO|7167|Abnormality of immune system physiology, Autosomal recessive inheritance, Central nervous system degeneration, Cholecystitis, Cholelithiasis, Chronic hemolytic anemia, Congestive heart failure, Diaphragmatic paralysis, Dystonia, Generalized hypotonia, Global developmental delay, Hemolytic anemia, Hyporeflexia, Jaundice, Kyphosis, Muscular hypotonia, Myopathy, Normochromic anemia, Normocytic anemia, Peripheral neuropathy, Progressive muscle weakness, Respiratory insufficiency due to muscle weakness, Skeletal muscle atrophy, Spasticity, Splenomegaly, Tremor, Unsteady gait
HMGB1P10	HMGB1P10	1.45394E+00	5.55E-16			
UBB	UBB	1.43827E+00	2.91E-11	Ubiquitin proteasome system protein	BrainSpLMD|7314	OMIM|191339;HPO|7314|Anterior open-bite malocclusion, Autosomal dominant inheritance, Cleft palate, Gingival overgrowth, Intellectual disability, profound, Micrognathia, Overbite, Seizures
GAPDHP1	GAPDHP1	1.43693E+00	0			
USP39	USP39	1.43109E+00	0.004932147	Ubiquitin proteasome system protein	BrainSpLMD|10713	OMIM|611594
CREB3L2	CREB3L2	1.42700E+00	0.001026204	Transcription factor	BrainSpLMD|64764;BrainSpMouseDev|83997	OMIM|608834;COSMIC||fibromyxoid sarcoma
MAD2L1	MAD2L1	1.42573E+00	0.002951186	Cell cycle control protein	BrainSpLMD|4085	OMIM|601467
NOG	NOG	1.42548E+00	1.04E-08	Secreted polypeptide	BrainSpLMD|9241;Eurexp|euxassay_009618|axial skeleton, mandible, mantle layer, nasal septum, otic capsule, phalanx, rib, sternum, thyroid, turbinate bones, ventral grey horn;BrainSpMouseDev|17888	OMIM|602991;HPO|9241|2-3 toe syndactyly, Abnormal vertebral morphology, Abnormality of the ankles, Absent distal interphalangeal creases, Absent distal phalanges, Absent fingernail, Absent phalangeal crease, Anonychia, Aplasia/Hypoplasia of the distal phalanges of the hand, Aplasia/Hypoplasia of the distal phalanges of the toes, Aplasia/Hypoplasia of the middle phalanges of the hand, Aplasia/Hypoplasia of the middle phalanges of the toes, Aplasia/Hypoplasia of the nails, Aplastic/hypoplastic toenail, Autosomal dominant inheritance, Brachydactyly, Broad hallux, Broad thumb, Camptodactyly of finger, Carpal synostosis, Clinodactyly, Conductive hearing impairment, Congenital stapes ankylosis, Cubitus valgus, Cutaneous finger syndactyly, Cutaneous syndactyly of toes, Dislocated radial head, Elbow ankylosis, Elbow dislocation, Enlargement of the costochondral junction, Finger syndactyly, Fusion of midphalangeal joints, Hypermetropia, Hypoplastic nasal septum, Hypoplastic spinal processes, Long nose, Low hanging columella, Lower limb undergrowth, Metacarpophalangeal synostosis, Narrow face, Pectus excavatum, Progressive conductive hearing impairment, Progressive fusion 2nd-5th pip joints, Proximal placement of thumb, Proximal symphalangism, Proximal symphalangism of hands, Proximal/middle symphalangism of 5th finger, Radial deviation of finger, Sensorineural hearing impairment, Short 1st metacarpal, Short 5th metacarpal, Short distal phalanx of finger, Short distal phalanx of toe, Short finger, Short foot, Short hallux, Short humerus, Short lower limbs, Short philtrum, Short stature, Short sternum, Single transverse palmar crease, Spinal canal stenosis, Stapes ankylosis, Strabismus, Symphalangism affecting the phalanges of the hand, Synostosis of carpal bones, Tarsal synostosis, Thick upper lip vermilion, Thin upper lip vermilion, Toe syndactyly, Type B brachydactyly, Underdeveloped nasal alae, Waddling gait
HMGB1P1	HMGB1P1	1.42048E+00	0	Transcription regulatory protein		
LINC00339	LINC00339	1.41673E+00	0.002871906		BrainSpLMD|29092	
RPL22L1	RPL22L1	1.41481E+00	0.003151236	Unclassified		
LDHB	LDHB	1.41301E+00	4.51E-09	Enzyme: Dehydrogenase	BrainSpLMD|3945	OMIM|150100
HIST1H1B	HIST1H1B	1.41206E+00	1.74E-06	DNA binding protein	BrainSpLMD|3009;Eurexp|euxassay_012857|marginal layer, ventricular layer	OMIM|142711
HSPB1	HSPB1	1.40562E+00	5.33E-14	Chaperone	BrainSpLMD|3315	OMIM|602195;HPO|3315|Adult onset, Areflexia, Areflexia of lower limbs, Autosomal dominant inheritance, Chronic axonal neuropathy, Decreased motor nerve conduction velocity, Difficulty walking, Distal amyotrophy, Distal lower limb amyotrophy, Distal lower limb muscle weakness, Distal muscle weakness, Distal sensory impairment, EMG: chronic denervation signs, EMG: neuropathic changes, Fasciculations, Foot dorsiflexor weakness, Heterogeneous, Hyporeflexia, Hyporeflexia of lower limbs, Impaired pain sensation, Impaired temperature sensation, Limb fasciculations, Lower limb muscle weakness, Muscle cramps, Paresis of extensor muscles of the big toe, Peripheral axonal neuropathy, Peripheral neuropathy, Pes cavus, Reduced tendon reflexes, Slow progression, Split hand, Steppage gait, Talipes equinovarus, Ulnar claw, Upper limb amyotrophy
RDH10	RDH10	1.39833E+00	3.32E-06	Enzyme: Dehydrogenase	BrainSpLMD|157506;Eurexp|euxassay_005601|bladder, brain, footplate, genital tubercle, handplate, lip, mesothelium, midgut, naris, olfactory, rectum, spinal cord, stomach	OMIM|607599
RACGAP1	RACGAP1	1.39656E+00	0.002977358	GTPase activating protein	BrainSpLMD|29127;Eurexp|euxassay_005572|dorsal grey horn, ventricular layer	OMIM|604980
ABHD3	ABHD3	1.39522E+00	2.60E-05	Unclassified	BrainSpLMD|171586;Eurexp|euxassay_005011|choroid plexus, lateral recess, mantle layer, olfactory, urethra	OMIM|612197
CKAP2	CKAP2	1.39388E+00	0.000137617	Cytoskeletal associated protein	BrainSpLMD|26586;Eurexp|euxassay_001740|thymus primordium, ventricular layer	OMIM|611569
DBF4	DBF4	1.39353E+00	4.89E-06	Cell cycle control protein	BrainSpLMD|10926;Eurexp|euxassay_012740|ventricular layer	OMIM|604281
SPC25	SPC25	1.38862E+00	0.000391123	Cell cycle control protein	BrainSpLMD|57405;Eurexp|euxassay_000451|mantle layer, medulla oblongata, ventral grey horn, ventricular layer	OMIM|609395
SLC25A3	SLC25A3	1.38481E+00	0.000495786	Transport/cargo protein	BrainSpLMD|5250	OMIM|600370;HPO|5250|Abnormal mitochondrial shape, Abnormality of the mitochondrion, Autosomal recessive inheritance, Cyanosis, Failure to thrive, Hypertrophic cardiomyopathy, Increased serum lactate, Lactic acidosis, Low-output congestive heart failure, Metabolic acidosis, Muscular hypotonia, Myopathy, Respiratory insufficiency
H2AFZ	H2AFZ	1.38184E+00	4.40E-07	DNA binding protein	BrainSpLMD|3015	OMIM|142763
ACAA2	ACAA2	1.37174E+00	0.002774841	Enzyme: Acyltransferase	BrainSpLMD|10449;Eurexp|euxassay_018546|bladder, choroid invagination, choroid plexus, epidermis, epithelium, liver, oral epithelium, roof plate, vibrissa	OMIM|604770
CTNNAL1	CTNNAL1	1.36893E+00	0.005528778	Unclassified	BrainSpLMD|8727	OMIM|604785
C14orf23	C14orf23	1.36733E+00	4.89E-05			
FANCD2	FANCD2	1.36598E+00	1.31E-10	Cell cycle control protein	BrainSpLMD|2177	OMIM|613984;COSMIC||AML, leukaemia;HPO|2177|Abnormal heart morphology, Abnormality of chromosome stability, Abnormality of skin pigmentation, Absent radius, Absent thumb, Almond-shaped palpebral fissure, Anemia, Anemic pallor, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Bruising susceptibility, Cafe-au-lait spot, Chromosomal breakage induced by crosslinking agents, Complete duplication of thumb phalanx, Cryptorchidism, Deficient excision of UV-induced pyrimidine dimers in DNA, Duplicated collecting system, Ectopic kidney, Esophageal atresia, Global developmental delay, Hearing impairment, Horseshoe kidney, Hypergonadotropic hypogonadism, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukemia, Leukopenia, Microcephaly, Microphthalmia, Neutropenia, Pancytopenia, Prolonged G2 phase of cell cycle, Pyridoxine-responsive sideroblastic anemia, Renal agenesis, Reticulocytopenia, Scoliosis, Short palpebral fissure, Short stature, Short thumb, Small for gestational age, Strabismus, Thrombocytopenia, Tracheoesophageal fistula
ID4	ID4	1.36505E+00	9.00E-10	Transcription regulatory protein	BrainSpLMD|3400;BrainSpMouseDev|15677	OMIM|600581
IFT74	IFT74	1.36057E+00	0.0003379	Unclassified	BrainSpLMD|80173;Eurexp|euxassay_011501|olfactory	OMIM|608040;HPO|80173|Autosomal recessive inheritance, Hypogonadism, Intellectual disability, Microcephaly, Obesity, Polydactyly, Rod-cone dystrophy
STON2	STON2	1.35905E+00	0.003426705	Unclassified	BrainSpLMD|85439	OMIM|608467
RFX4	RFX4	1.35631E+00	2.87E-05	DNA binding protein	BrainSpLMD|5992;Eurexp|euxassay_005798|ventricular layer;BrainSpMouseDev|46978	OMIM|603958
SELK	SELK	1.35184E+00	1.08E-05			
ZNF433	ZNF433	1.35089E+00	0.000774901	DNA binding protein	BrainSpLMD|163059	
CBWD2	CBWD2	1.34803E+00	0.007126379	Unclassified		OMIM|611079
HSPA4L	HSPA4L	1.34697E+00	1.79E-07	Heat shock protein	BrainSpLMD|22824;Eurexp|euxassay_006441|cervico-thoracic, diencephalon, dorsal root ganglion, epithelium, facial VII, glossopharyngeal IX, hindbrain, left, mantle layer, mesenchyme, midbrain, midgut, neural retina, olfactory, pituitary, posterior, right, skeletal muscle, spinal cord, thoracic, thymus primordium, trachea, trigeminal V, vagus X, ventricular layer, vertebral axis muscle system, vestibulocochlear VIII, vibrissa, vomeronasal organ	
SMC4	SMC4	1.34445E+00	1.91E-08	Structural protein	BrainSpLMD|10051;Eurexp|euxassay_017379|incisor, liver, lung, metanephros, molar, neural retina, olfactory, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|605575
PVRL3	PVRL3	1.34367E+00	0.00010447			
MRPL50	MRPL50	1.34167E+00	0.007761732	Ribosomal subunit	BrainSpLMD|54534	OMIM|611854
RPL21P28	RPL21P28	1.33778E+00	8.41E-08			
GPBP1L1	GPBP1L1	1.33720E+00	0.001915774	Unclassified	BrainSpLMD|60313	
KIF2C	KIF2C	1.33386E+00	1.61E-06	Motor protein	BrainSpLMD|11004;Eurexp|euxassay_003601|4th ventricle, bladder, forebrain, hindbrain, hindlimb, incisor, limb, liver, lung, metanephros, midbrain, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, penis, pharyngo-tympanic tube, respiratory, retina, spinal cord, submandibular gland primordium, testis, thymus primordium, thyroid, tongue, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|604538
MTHFD2L	MTHFD2L	1.33055E+00	0.00271067	Enzyme: Dehydrogenase	BrainSpLMD|441024	OMIM|614047
CNTLN	CNTLN	1.32232E+00	0.000372084	Unclassified	BrainSpLMD|54875	OMIM|611870
RP11.592N21.1	RP11.592N21.1	1.31670E+00	0			
TMSB15A	TMSB15A	1.31622E+00	3.17E-09	Unclassified	BrainSpLMD|11013	OMIM|300939
PGAM1	PGAM1	1.30405E+00	0.001859419	Enzyme: Mutase		OMIM|172250
IMMP1L	IMMP1L	1.30402E+00	0.001138859	Protease	BrainSpLMD|196294	OMIM|612323
DACH1	DACH1	1.29664E+00	2.11E-09	Transcription regulatory protein	BrainSpLMD|1602;Eurexp|euxassay_012739|associated mesenchyme, bladder, calyces, cortex, dermis, dorsal root ganglion, facial VII, left lung, mantle layer, meninges, midgut, olfactory, oral region, pelvis, penis, retina, right lung, stomach, thymus primordium, trigeminal V, ureter, urethra, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|12914	OMIM|603803
KCTD6	KCTD6	1.29290E+00	0.003633783	Ion channel	BrainSpLMD|200845;Eurexp|euxassay_003600|dorsal root ganglion, mantle layer, marginal layer, trigeminal V, vibrissa	
ELL2	ELL2	1.28893E+00	2.81E-05	Transcription factor	BrainSpLMD|22936	OMIM|601874
KIF18A	KIF18A	1.28850E+00	0.000102058	Motor protein	BrainSpLMD|81930	OMIM|611271
RN7SL2	RN7SL2	1.28772E+00	0.001577411			OMIM|612179
DHX40	DHX40	1.28226E+00	0.000994808	ATPase	BrainSpLMD|79665	OMIM|607570
RPS27L	RPS27L	1.27462E+00	4.33E-10	Unclassified	BrainSpLMD|51065;Eurexp|euxassay_013950|epithelium, incisor, left lung, liver, metanephros, molar, olfactory, pancreas, primitive seminiferous tubules, rest of mesenchyme, right lung, skeletal muscle, submandibular gland primordium, thymus primordium, tongue, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|612055
SPCS1	SPCS1	1.27016E+00	0.000758617	Unclassified	BrainSpLMD|28972;Eurexp|euxassay_008166|mandible, maxilla	OMIM|610358
CCDC59	CCDC59	1.26831E+00	1.06E-05	Unclassified	BrainSpLMD|29080	
CCNA2	CCNA2	1.26758E+00	0.001266128	Cell cycle control protein	BrainSpLMD|890	OMIM|123835
GNG5	GNG5	1.26744E+00	0.000180223	G protein	BrainSpLMD|2787;Eurexp|euxassay_007798|embryo	OMIM|600874
HIST1H1D	HIST1H1D	1.26705E+00	6.43E-05	DNA binding protein	BrainSpLMD|3007;Eurexp|euxassay_000515|marginal layer, ventricular layer	OMIM|142210
ODC1	ODC1	1.26142E+00	5.77E-10	Enzyme: Decarboxylase	BrainSpLMD|4953	OMIM|165640
RPS2P5	RPS2P5	1.25833E+00	4.42E-06			
CBFB	CBFB	1.25524E+00	0.001640672	Transcription factor	BrainSpLMD|865	OMIM|121360;COSMIC||AML
NPM1	NPM1	1.25465E+00	9.02E-10	Chaperone	BrainSpLMD|4869;Eurexp|euxassay_005708|embryo	OMIM|164040;COSMIC||NHL, APL, AML
RTKN2	RTKN2	1.25055E+00	9.82E-06	Unclassified	BrainSpLMD|219790	
SVIP	SVIP	1.24887E+00	0.00174434			
PPP1R15B	PPP1R15B	1.24782E+00	0.000841706	Regulatory/other subunit	BrainSpLMD|84919	OMIM|613257;HPO|84919|Abnormal vertebral morphology, Autosomal recessive inheritance, Brisk reflexes, Delayed puberty, Dysarthria, Fine hair, Gait ataxia, Hearing impairment, High pitched voice, Intellectual disability, severe, Intrauterine growth retardation, Kinetic tremor, Kyphoscoliosis, Microcephaly, Oligodontia, Pectus excavatum, Phenotypic variability, Recurrent hypoglycemia, Seizures, Short stature, Small for gestational age, Sparse hair, Spasticity
DEDD	DEDD	1.24609E+00	0.000839175	DNA binding protein	BrainSpLMD|9191	OMIM|606841
PIN4	PIN4	1.24271E+00	0.001626884	Enzyme: Isomerase	BrainSpLMD|5303	OMIM|300252
CDON	CDON	1.24170E+00	0.000936085	Cell surface receptor	BrainSpLMD|50937;BrainSpMouseDev|37081	OMIM|608707;HPO|50937|Agenesis of corpus callosum, Autosomal dominant inheritance, Cleft lip, Cleft palate, Delayed puberty, Ectopic posterior pituitary, Failure to thrive, Global developmental delay, Holoprosencephaly, Hypoglycemia, Hypoplasia of penis, Hypotelorism, Hypothyroidism, Microcephaly, Polysplenia, Proptosis, Short stature, Sporadic, Synophrys, Thick eyebrow, Variable expressivity
NUSAP1	NUSAP1	1.23802E+00	7.37E-09	Cell cycle control protein	BrainSpLMD|51203	OMIM|612818
KIF23	KIF23	1.23520E+00	0.004702418	Motor protein	BrainSpLMD|9493;Eurexp|euxassay_006188|incisor, lung, mantle layer, marginal layer, olfactory, submandibular gland primordium, thymus primordium, thyroid, ventricular layer	OMIM|605064;HPO|9493|Abnormal cellular phenotype, Abnormal proerythroblast morphology, Anemia, Anisocytosis, Fatigue, Hyperbilirubinemia, Increased mean corpuscular volume, Increased serum iron, Increased total iron binding capacity, Poikilocytosis
ECT2	ECT2	1.23379E+00	1.46E-07	Guanine nucleotide exchange factor	BrainSpLMD|1894;Eurexp|euxassay_018792|marginal layer, ventricular layer	OMIM|600586
NOL7	NOL7	1.23035E+00	0.005073302	Unclassified	BrainSpLMD|51406	OMIM|611533
AC107081.5	AC107081.5	1.22959E+00	0.000144304			
OSER1	OSER1	1.22902E+00	4.30E-06	Unclassified	BrainSpLMD|51526	
TGIF1	TGIF1	1.22843E+00	0.006054107	Transcription factor	BrainSpLMD|7050;Eurexp|euxassay_007804|cortex, fundus region, hindgut, lung, midgut, oesophagus, rectum, testis, urethra, ventricular layer, vibrissa;BrainSpMouseDev|21574	OMIM|602630;HPO|7050|Absent nasal septal cartilage, Autosomal dominant inheritance, Depressed nasal bridge, Depressed nasal tip, Hypotelorism, Median cleft lip, Median cleft lip and palate, Ptosis, Semilobar holoprosencephaly
AHI1	AHI1	1.22743E+00	0.000592802	Adapter molecule	BrainSpLMD|54806;Eurexp|euxassay_005590|brain, cervical, cervico-thoracic, glossopharyngeal IX, olfactory, spinal cord, thoracic, trigeminal V;BrainSpMouseDev|32386	SFARI||Autism, No category;OMIM|608894;HPO|54806|Abnormal electroretinogram, Anteverted nares, Apnea, Ataxia, Autosomal recessive inheritance, Biparietal narrowing, Central apnea, Cerebellar vermis hypoplasia, Elongated superior cerebellar peduncle, Enlarged fossa interpeduncularis, Epicanthus, Episodic tachypnea, Feeding difficulties, Feeding difficulties in infancy, Gait disturbance, Generalized hypotonia, Global developmental delay, Heterogeneous, Highly arched eyebrow, Intellectual disability, Long face, Low-set ears, Molar tooth sign on MRI, Motor delay, Muscular hypotonia, Neonatal breathing dysregulation, Nephronophthisis, Nystagmus, Oculomotor apraxia, Open mouth, Pigmentary retinopathy, Ptosis, Retinal dystrophy, Stage 5 chronic kidney disease, Visual impairment, Wide nasal bridge
HMGA1	HMGA1	1.22385E+00	3.87E-06	DNA binding protein	BrainSpLMD|3159;Eurexp|euxassay_003457|bladder, cortex, epidermis, glomeruli, head mesenchyme, hindgut, incisor, left lung, lobe, marginal layer, midgut, neural retina, oesophagus, olfactory, pancreas, pharyngo-tympanic tube, pituitary, rectum, respiratory, right lung, spleen primordium, stomach, submandibular gland primordium, testis, thymus primordium, thyroid, trachea, urethra, ventricular layer, vertebral axis muscle system, vibrissa;BrainSpMouseDev|15136	OMIM|600701;COSMIC||microfollicular thyroid adenoma, various benign mesenchymal tumours
TYW3	TYW3	1.22168E+00	0.005921255	Unclassified	BrainSpLMD|127253	OMIM|611245
RPS3A	RPS3A	1.22051E+00	5.02E-12	Ribosomal subunit		OMIM|180478
SRPRB	SRPRB	1.21776E+00	0.000299586	GTPase	BrainSpLMD|58477;Eurexp|euxassay_010365|basioccipital bone, clavicle, femur, humerus, mandible, maxilla, naris, orbito-sphenoid, rib, sternum, tibia, turbinate bones	OMIM|616883
CCNB1	CCNB1	1.21216E+00	0.001379297	Cell cycle control protein	BrainSpLMD|891	OMIM|123836
TAF8	TAF8	1.21005E+00	0.00058348	Transcription factor	BrainSpLMD|129685	OMIM|609514
ENO1	ENO1	1.20990E+00	0.002360317	Enzyme: Hydratase	BrainSpLMD|2023	OMIM|172430
ZFAND2A	ZFAND2A	1.20966E+00	0.00182488	RNA binding protein	BrainSpLMD|90637	OMIM|610699
PEG3	PEG3	1.20828E+00	2.10E-12	Transcription factor	BrainSpLMD|5178	OMIM|601483
KNSTRN	KNSTRN	1.20819E+00	0.004653736	Unclassified		OMIM|614718;COSMIC||SCC
KIF20B	KIF20B	1.20732E+00	0.000786133	Cell cycle control protein	BrainSpLMD|9585	OMIM|605498
RAN	RAN	1.20469E+00	8.47E-06	GTPase	BrainSpLMD|5901	OMIM|601179
RPL7P23	RPL7P23	1.20287E+00	0			
WDR36	WDR36	1.19934E+00	0.000552397	Unclassified	BrainSpLMD|134430;Eurexp|euxassay_011586|left lung, liver, metanephros, midgut, pancreas, primitive seminiferous tubules, right lung, submandibular gland primordium	OMIM|609669;HPO|134430|Open angle glaucoma
SNRPB	SNRPB	1.19759E+00	0.001343881	RNA binding protein	BrainSpLMD|6628	OMIM|182282;HPO|6628|11 pairs of ribs, Abnormality of the dentition, Anomalous rib insertion to vertebrae, Anomalous tracheal cartilage, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Calcaneal epiphyseal stippling, Cleft palate, Cleft soft palate, Clinodactyly of the 5th finger, Conductive hearing impairment, Congenital hip dislocation, Death in infancy, Ectopic kidney, Elbow flexion contracture, Epicanthus, Feeding difficulties, Gastroesophageal reflux, Glossoptosis, High palate, Horseshoe kidney, Intellectual disability, Intrauterine growth retardation, Kyphosis, Long philtrum, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Nasal speech, Neonatal respiratory distress, Patent ductus arteriosus, Polyhydramnios, Porencephalic cyst, Posterior rib gap, Posteriorly rotated ears, Postnatal growth retardation, Renal cyst, Scoliosis, Short hard palate, Short humerus, Short stature, Thoracic hypoplasia, Tracheomalacia, Ventricular septal defect, Webbed neck
SOX9	SOX9	1.19161E+00	0	Transcription factor	BrainSpLMD|6662;Eurexp|euxassay_002633|axial skeleton, basisphenoid bone, calyces, exoccipital bone, femur, lung, mesenchyme, naris, nasal septum, nucleus pulposus, orbito-sphenoid, pancreas, pectoral girdle and thoracic body wall, pharyngo-tympanic tube, trachea, turbinate, ventricular layer, vibrissa;BrainSpMouseDev|20444	OMIM|608160;HPO|6662|11 pairs of ribs, Abnormal heart morphology, Abnormal scrotal rugation, Abnormal sex determination, Abnormality of male internal genitalia, Abnormality of the labia, Abnormality of the pharynx, Abnormality of the scrotum, Abnormality of the uterus, Absent sternal ossification, Ambiguous genitalia, Anterior tibial bowing, Apnea, Autosomal dominant inheritance, Azoospermia, Bifid scrotum, Blepharophimosis, Cleft palate, Clitoral hypertrophy, Cryptorchidism, Decreased fertility, Decreased fertility in females, Decreased serum estradiol, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Depressed nasal bridge, Depressed nasal ridge, Disproportionate short-limb short stature, Dysgerminoma, Elevated circulating follicle stimulating hormone level, Elevated circulating luteinizing hormone level, Failure to thrive, Female external genitalia in individual with 46,XY karyotype, Femoral bowing, Fibular hypoplasia, Flat face, Generalized hypotonia, Glossoptosis, Gonadal dysgenesis, Gonadoblastoma, Gynecomastia, Hearing impairment, High forehead, Hip dislocation, Hydrocephalus, Hydronephrosis, Hypergonadotropic hypogonadism, Hypertelorism, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the vagina, Hypoplastic cervical vertebrae, Hypoplastic iliac wing, Hypoplastic inferior ilia, Hypoplastic scapulae, Hypospadias, Kyphoscoliosis, Laryngomalacia, Low-set ears, Macrocephaly, Male hypogonadism, Male infertility, Male pseudohermaphroditism, Micrognathia, Micropenis, Narrow chest, Neonatal respiratory distress, Neonatal short-limb short stature, Osteoporosis, Polycystic ovaries, Polyhydramnios, Poorly ossified cervical vertebrae, Primary amenorrhea, Proptosis, Recurrent fractures, Respiratory distress, Respiratory insufficiency, Scoliosis, Scrotal hypoplasia, Sex reversal, Short neck, Short palpebral fissure, Short stature, Shortening of all phalanges of fingers, Shortening of all phalanges of the toes, Skin dimples, Small abnormally formed scapulae, Small face, Sparse axillary hair, Sparse pubic hair, Streak ovary, Talipes equinovarus, Testicular dysgenesis, Thin ribs, Thoracic hypoplasia, Tibial bowing, Tracheobronchomalacia, True hermaphroditism, Upper airway obstruction, Urogenital sinus anomaly, Vanishing testis, Wide anterior fontanel
PPIL4	PPIL4	1.18835E+00	0.000179677	Chaperone	BrainSpLMD|85313	OMIM|607609
ZDHHC2	ZDHHC2	1.18456E+00	1.21E-07	Integral membrane protein	BrainSpLMD|51201;Eurexp|euxassay_000126|abducent VI, accessory XI, autonomic, basal plate, cervico-thoracic, corpus striatum, cranial, diencephalon, dorsal root ganglion, facial VII, gland, glossopharyngeal IX, hypoglossal XII, hypothalamus, inferior, lamina terminalis, lateral wall, mandibular division, mantle layer, maxillary division, nerve plexus, oculomotor III, olfactory I, olfactory cortex, olfactory lobe, ophthalmic division, optic II, parasympathetic, spinal cord, sulcus limitans, sympathetic, tegmentum, thalamus, thoracic, trigeminal V, trochlear IV, vagus X, vestibulocochlear VIII;BrainSpMouseDev|46387	
RHEB	RHEB	1.18391E+00	0.006007701	GTPase	BrainSpLMD|6009;Eurexp|euxassay_000326|basioccipital bone, basisphenoid bone, dorsal root ganglion, midbrain, nucleus pulposus, olfactory lobe, otic capsule, ventricular layer;BrainSpMouseDev|19507	OMIM|601293
RPS7	RPS7	1.17715E+00	5.07E-07	Ribosomal subunit		OMIM|603658;HPO|6201|Abnormality of the genital system, Abnormality of the hand, Abnormality of the urinary system, Arrhythmia, Cleft palate, Delayed puberty, Fatigue, Hypertelorism, Macrocytic anemia, Migraine, Neutropenia, Pallor, Short nose, Short stature, Thick upper lip vermilion, Wide nasal bridge
POLR2J	POLR2J	1.17643E+00	0.006032445	RNA polymerase	BrainSpLMD|5439	OMIM|604150
RPSAP58	RPSAP58	1.17538E+00	2.39E-07		BrainSpLMD|388524	
KIF14	KIF14	1.16525E+00	0.007209232	Motor protein	BrainSpLMD|9928	OMIM|611279;HPO|9928|Agenesis of corpus callosum, Arthrogryposis multiplex congenita, Autosomal recessive inheritance, Cerebellar hypoplasia, Cerebral hypoplasia, Intrauterine growth retardation, Microcephaly, Oligohydramnios, Renal agenesis, Renal hypoplasia, Rocker bottom foot, Sloping forehead
RPS2	RPS2	1.16125E+00	2.41E-05	Ribosomal subunit	BrainSpLMD|6187;Eurexp|euxassay_005928|embryo	OMIM|603624
GPX4	GPX4	1.16081E+00	0.004503206	Enzyme: Peroxidase	BrainSpLMD|2879	OMIM|138322;HPO|2879|11 pairs of ribs, Abnormality of the ribs, Abnormality of the scapula, Arrhythmia, Atrial septal defect, Atrioventricular block, Autosomal recessive inheritance, Brachydactyly, Cardiorespiratory arrest, Cerebellar hypoplasia, Cone-shaped epiphyses of the phalanges of the hand, Cone-shaped metacarpal epiphyses, Cupped ribs, Delayed epiphyseal ossification, Delayed skeletal maturation, Depressed nasal bridge, Flared iliac wings, Flat acetabular roof, Focal lissencephaly, Generalized hypotonia, Iliac crest serration, Irregular tarsal bones, Large posterior fontanelle, Long fibula, Metaphyseal chondrodysplasia, Metaphyseal cupping, Metaphyseal irregularity, Muscular hypotonia, Narrow chest, Narrow greater sacrosciatic notches, Platyspondyly, Porencephalic cyst, Posteriorly rotated ears, Redundant skin, Rhizomelia, Rhizomelic arm shortening, Short finger, Short long bone, Short metacarpal, Short neck, Short palm, Short phalanx of finger, Short ribs, Short toe, Spondylometaphyseal dysplasia, Talipes equinovarus, Turricephaly, Widened sacrosciatic notch
